timestamp,heart_rate,rr_ms,rmssd,emotion
1751006555.094642,86,[732.421875],39.16,鎮静系
1751006556.0837114,85,"[732.421875, 754.8828125]",38.49,鎮静系
1751006557.1232672,83,[770.5078125],34.63,鎮静系
1751006558.1084518,81,[739.2578125],33.74,鎮静系
1751006559.099592,80,[747.0703125],33.74,鎮静系
1751006560.0887666,79,[808.59375],38.08,鎮静系
1751006561.0802894,79,[754.8828125],36.75,鎮静系
1751006562.1151936,78,[800.78125],38.51,鎮静系
1751006566.1206844,75,"[770.5078125, 732.421875, 533.203125, 999.0234375]",172.84,鎮静系
1751006567.153535,76,"[693.359375, 754.8828125]",201.39,鎮静系
1751006568.1003194,76,[838.8671875],202.29,鎮静系
1751006569.090263,76,[754.8828125],203.44,鎮静系
1751006570.12486,76,[739.2578125],202.93,鎮静系
1751006571.1149614,75,"[800.78125, 770.5078125]",203.56,鎮静系
1751006572.1045332,75,[747.0703125],192.59,鎮静系
1751006573.095634,75,[739.2578125],113.96,鎮静系
1751006574.084039,75,[785.15625],53.29,鎮静系
1751006575.1199324,76,"[800.78125, 762.6953125]",42.70,鎮静系
1751006576.11125,76,[770.5078125],32.35,鎮静系
1751006577.0998535,76,[823.2421875],36.45,鎮静系
1751006578.0888286,75,[785.15625],32.69,鎮静系
1751006579.0789113,75,"[762.6953125, 792.96875]",32.62,鎮静系
1751006580.1141474,75,[823.2421875],34.04,鎮静系
1751006581.1049457,74,[724.609375],44.79,鎮静系
1751006582.0952199,75,"[747.0703125, 724.609375]",43.93,鎮静系
1751006583.174412,74,[762.6953125],45.65,鎮静系
1751006584.12036,75,[724.609375],44.00,鎮静系
1751006585.1106443,76,[792.96875],47.90,鎮静系
1751006586.10415,76,[876.953125],54.97,鎮静系
1751006587.0900521,77,"[808.59375, 792.96875]",58.01,鎮静系
1751006588.0789485,76,[861.328125],52.94,鎮静系
1751006589.1145923,75,[800.78125],56.16,鎮静系
1751006590.1493387,74,[732.421875],60.14,鎮静系
1751006591.0941014,73,[762.6953125],59.65,鎮静系
1751006594.1099799,74,"[701.171875, 701.171875, 770.5078125, 770.5078125]",50.29,鎮静系
1751006595.098845,75,[754.8828125],50.29,鎮静系
1751006596.1350021,76,[823.2421875],50.29,鎮静系
1751006597.079933,76,[815.4296875],46.14,鎮静系
1751006598.2040555,76,[808.59375],40.19,鎮静系
1751006599.1047964,75,"[876.953125, 876.953125]",40.15,鎮静系
1751006600.0937216,74,[823.2421875],43.96,鎮静系
1751006601.084355,73,[777.34375],40.40,鎮静系
1751006602.1193705,72,[815.4296875],42.35,鎮静系
1751006603.1095605,71,[815.4296875],42.03,鎮静系
1751006604.0994556,70,"[747.0703125, 663.0859375]",50.43,鎮静系
1751006608.103189,73,"[724.609375, 686.5234375, 716.796875, 770.5078125]",51.98,鎮静系
1751006609.0942085,74,[876.953125],61.05,鎮静系
1751006708.0938299,95,"[777.34375, 854.4921875, 907.2265625, 815.4296875]",72.61,鎮静系
1751006709.1755803,86,[792.96875],70.05,鎮静系
1751006710.1193652,81,"[831.0546875, 808.59375]",69.73,鎮静系
1751342435.3764288,83,"[670.8984375, 678.7109375, 716.796875, 716.796875, 693.359375]",22.70,分類不能
1751342436.3694992,83,[693.359375],20.30,分類不能
1751342437.440768,83,"[701.171875, 693.359375]",17.66,分類不能
1751342438.3939643,83,[708.984375],17.42,分類不能
1751342439.37831,83,[686.5234375],18.05,分類不能
1751342440.3794055,83,"[678.7109375, 686.5234375]",13.09,分類不能
1751342441.5000994,83,[670.8984375],14.09,分類不能
1751342442.4505153,83,"[701.171875, 777.34375]",29.73,分類不能
1751342443.3950016,84,[770.5078125],29.70,分類不能
1751342444.3781471,84,[762.6953125],29.70,分類不能
1751342445.4568129,83,[762.6953125],29.24,分類不能
1751342446.362564,82,"[770.5078125, 792.96875]",29.24,分類不能
1751342447.341703,81,[831.0546875],31.77,鎮静系
1751342448.3753536,81,[861.328125],32.93,鎮静系
1751342449.3800864,79,[869.140625],31.45,鎮静系
1751342450.3588347,78,[846.6796875],20.02,分類不能
1751342451.3516111,76,"[754.8828125, 693.359375]",41.78,鎮静系
1751342452.393811,74,[686.5234375],41.84,鎮静系
1751342453.3831341,73,"[678.7109375, 693.359375]",41.46,鎮静系
1751342454.407134,74,[754.8828125],44.47,鎮静系
1751342455.4095159,75,[754.8828125],43.31,鎮静系
1751342456.4004238,76,[777.34375],43.88,鎮静系
1751342457.388917,77,[800.78125],43.94,鎮静系
1751342467.37986,83,"[762.6953125, 747.0703125, 747.0703125, 464.84375]",97.98,鎮静系
1751342484.3758788,89,"[610.3515625, 617.1875, 800.78125, 770.5078125, 762.6953125]",123.49,鎮静系
1751342485.4658322,86,[808.59375],123.79,鎮静系
1751342486.3695729,83,[739.2578125],125.82,鎮静系
1751342487.3557324,80,[754.8828125],125.92,鎮静系
1751342488.391487,78,"[754.8828125, 762.6953125]",68.27,鎮静系
1751342489.475521,77,[732.421875],68.98,鎮静系
1751343141.452408,84,"[701.171875, 747.0703125, 724.609375, 686.5234375]",36.80,鎮静系
1751343142.4409213,83,"[708.984375, 716.796875]",30.42,鎮静系
1751343143.425879,82,[708.984375],27.95,分類不能
1751343144.4200556,81,[716.796875],26.05,分類不能
1751343145.4502764,82,"[762.6953125, 762.6953125]",27.60,分類不能
1751343146.440395,82,[686.5234375],34.24,鎮静系
1751343160.4417295,90,"[708.984375, 678.7109375, 693.359375, 701.171875]",32.88,鎮静系
1751343161.4300308,90,"[777.34375, 831.0546875]",45.08,鎮静系
1751343162.4179592,89,[854.4921875],43.12,鎮静系
1751343163.442615,81,[823.2421875],44.36,鎮静系
1751343164.4472134,79,[808.59375],36.70,鎮静系
1751343165.4301617,77,[854.4921875],39.05,鎮静系
1751343166.4269652,77,[739.2578125],53.84,鎮静系
1751343174.4348927,77,"[792.96875, 770.5078125, 716.796875, 670.8984375, 831.0546875]",74.99,鎮静系
1751343175.4257402,77,[785.15625],75.82,鎮静系
1751343179.4268987,81,"[739.2578125, 663.0859375, 625.0, 655.2734375, 693.359375]",70.30,鎮静系
1751343180.417528,83,[754.8828125],71.00,鎮静系
1751343181.451819,83,[762.6953125],69.39,鎮静系
1751343182.4453096,82,[854.4921875],53.86,鎮静系
1751343183.435569,82,"[762.6953125, 762.6953125]",58.04,鎮静系
1751343184.4273925,81,[823.2421875],55.96,鎮静系
1751343185.455169,80,[838.8671875],54.75,鎮静系
1751343186.4485195,78,[800.78125],55.29,鎮静系
1751343187.4407122,77,"[815.4296875, 686.5234375]",65.92,鎮静系
1751343188.4324572,76,[708.984375],66.29,鎮静系
1751343189.5022635,76,[686.5234375],59.28,鎮静系
1751343190.452561,77,"[640.625, 708.984375]",57.72,鎮静系
1751343191.4452662,79,[708.984375],54.07,鎮静系
1751343192.4379396,80,[747.0703125],55.30,鎮静系
1751343193.4218292,81,"[770.5078125, 693.359375]",59.96,鎮静系
1751343197.4310706,81,"[678.7109375, 732.421875, 808.59375, 831.0546875]",49.48,鎮静系
1751343198.555024,79,[846.6796875],44.22,鎮静系
1751343199.547937,78,"[762.6953125, 724.609375]",52.34,鎮静系
1751343200.4458876,77,[724.609375],51.75,鎮静系
1751343201.431745,77,[693.359375],46.10,鎮静系
1751343202.427858,77,"[670.8984375, 693.359375]",43.51,鎮静系
1751343203.4591877,79,[663.0859375],36.75,鎮静系
1751343204.4489274,80,[762.6953125],48.96,鎮静系
1751343205.4363585,80,"[762.6953125, 808.59375]",42.66,鎮静系
1751343206.4320168,81,[777.34375],42.04,鎮静系
1751343207.417416,81,[922.8515625],64.19,鎮静系
1751343208.4568858,79,[701.171875],97.32,鎮静系
1751343209.438737,79,[1029.296875],146.21,鎮静系
1751343210.434116,78,[808.59375],163.51,鎮静系
1751343211.424178,77,[800.78125],163.22,鎮静系
1751343217.4566526,77,"[754.8828125, 762.6953125, 777.34375, 732.421875]",160.26,鎮静系
1751343218.4447365,76,"[785.15625, 770.5078125]",134.92,鎮静系
1751343219.4332445,76,[747.0703125],79.38,鎮静系
1751343220.4205472,76,[754.8828125],29.94,分類不能
1751343221.4596524,77,"[732.421875, 732.421875]",26.67,分類不能
1751343222.4395213,77,[716.796875],27.05,分類不能
1751343223.4398727,77,[701.171875],27.11,分類不能
1751343224.4305215,78,"[708.984375, 732.421875]",16.43,分類不能
1751343225.4562025,79,[732.421875],15.68,分類不能
1751343226.497144,80,"[678.7109375, 724.609375]",27.07,分類不能
1751343227.4395492,81,[732.421875],26.14,分類不能
1751343228.432161,81,[724.609375],26.27,分類不能
1751343229.4212894,81,"[678.7109375, 701.171875]",30.43,鎮静系
1751343230.4626966,82,[701.171875],30.32,鎮静系
1751343231.4457555,82,[701.171875],29.30,分類不能
1751343232.4422822,82,[708.984375],29.41,分類不能
1751343235.4567049,83,"[708.984375, 747.0703125, 777.34375, 838.8671875]",31.31,鎮静系
1751343236.4461915,80,[815.4296875],28.42,分類不能
1751343243.4569275,77,"[815.4296875, 693.359375, 708.984375, 701.171875]",49.34,鎮静系
1751343244.456948,77,"[747.0703125, 732.421875]",50.31,鎮静系
1751343245.443438,78,[739.2578125],49.34,鎮静系
1751343246.432102,80,[815.4296875],51.56,鎮静系
1751343247.4730477,79,[792.96875],51.51,鎮静系
1751343248.552666,79,"[655.2734375, 846.6796875]",84.71,鎮静系
1751343249.498414,78,[815.4296875],85.19,鎮静系
1751343250.4428022,78,[686.5234375],95.37,鎮静系
1751343251.4330757,78,[762.6953125],97.50,鎮静系
1751343252.4630814,77,"[724.609375, 663.0859375]",100.30,鎮静系
1751343253.4577441,78,[678.7109375],97.17,鎮静系
1751343254.447449,78,"[655.2734375, 777.34375]",94.85,鎮静系
1751343255.429336,80,[747.0703125],70.90,鎮静系
1751343256.419585,80,[831.0546875],75.51,鎮静系
1751343257.4574895,80,[785.15625],63.95,鎮静系
1751343258.4507346,80,"[800.78125, 739.2578125]",61.09,鎮静系
1751343259.4402487,80,[770.5078125],58.48,鎮静系
1751343260.4284105,78,[777.34375],58.29,鎮静系
1751343261.464693,78,"[701.171875, 708.984375]",48.30,鎮静系
1751343262.4576674,77,[678.7109375],48.30,鎮静系
1751343263.4331007,78,[686.5234375],39.44,鎮静系
1751343264.4373555,79,"[716.796875, 770.5078125]",41.43,鎮静系
1751343275.50353,88,"[701.171875, 693.359375, 724.609375, 724.609375]",34.46,鎮静系
1751343276.451001,87,[701.171875],35.23,鎮静系
1751343277.4416747,85,"[747.0703125, 770.5078125]",37.79,鎮静系
1751343278.4316237,84,[716.796875],40.58,鎮静系
1751343279.4641867,83,[594.7265625],54.61,鎮静系
1751343287.4336793,87,"[945.3125, 640.625, 602.5390625, 579.1015625]",162.87,鎮静系
1751343288.4651527,89,[548.828125],162.99,鎮静系
1751343297.461857,92,"[663.0859375, 686.5234375, 770.5078125, 823.2421875, 777.34375]",116.09,鎮静系
1751343298.5447233,90,[770.5078125],56.28,鎮静系
1751343299.4429421,87,[762.6953125],54.89,鎮静系
1751343300.4366975,85,"[739.2578125, 708.984375]",54.89,鎮静系
1751343301.426305,82,[747.0703125],41.52,鎮静系
1751343302.4614692,79,[762.6953125],41.11,鎮静系
1751343303.4502447,80,"[762.6953125, 792.96875]",26.44,分類不能
1751343304.439598,79,[815.4296875],22.83,分類不能
1751343305.475009,79,[808.59375],22.83,分類不能
1751343306.462007,79,[732.421875],34.04,鎮静系
1751343307.4556987,79,"[754.8828125, 747.0703125]",32.54,鎮静系
1751343308.442528,78,[732.421875],30.36,鎮静系
1751343309.4246168,78,[739.2578125],29.99,分類不能
1751343310.45879,77,"[770.5078125, 732.421875]",32.67,鎮静系
1751343311.4623272,77,[724.609375],31.91,鎮静系
1751343320.461712,81,"[884.765625, 678.7109375, 625.0, 663.0859375, 640.625]",91.58,鎮静系
1751343322.4431186,83,"[617.1875, 632.8125]",91.44,鎮静系
1751343323.4779966,84,[640.625],90.59,鎮静系
1751343324.4664712,86,"[617.1875, 617.1875]",73.56,鎮静系
1751343325.4581895,87,[648.4375],28.32,緊張系
1751343326.482016,89,"[625.0, 625.0]",19.53,緊張系
1751343327.429468,90,[648.4375],19.66,緊張系
1751343328.4709115,91,"[686.5234375, 716.796875]",23.69,緊張系
1751343329.4635258,91,[693.359375],24.81,緊張系
1751343330.4537995,90,[701.171875],23.69,緊張系
1751343331.441695,89,"[716.796875, 747.0703125]",24.12,緊張系
1751343332.4749181,88,[724.609375],24.02,緊張系
1751343333.4652388,87,[732.421875],24.16,緊張系
1751343334.4576366,86,"[762.6953125, 754.8828125]",21.68,緊張系
1751343335.4446802,85,[686.5234375],29.79,緊張系
1751343336.4335232,83,"[724.609375, 640.625]",42.01,鎮静系
1751343367.4433348,105,"[617.1875, 617.1875, 655.2734375, 632.8125]",43.02,鎮静系
1751343368.4781547,102,[625.0],41.90,鎮静系
1751343369.4698086,99,"[640.625, 564.453125]",43.61,鎮静系
1751343370.4517927,96,"[556.640625, 678.7109375]",51.18,鎮静系
1751343371.447678,96,[571.2890625],61.97,鎮静系
1751343375.453655,93,"[579.1015625, 724.609375, 732.421875, 686.5234375]",78.85,鎮静系
1751343376.4436646,90,"[663.0859375, 732.421875]",78.36,鎮静系
1751343377.4789922,87,[678.7109375],80.34,鎮静系
1751343378.4634862,85,[785.15625],77.83,鎮静系
1751343379.4591887,85,"[785.15625, 747.0703125]",70.21,鎮静系
1751343380.4470153,85,[732.421875],51.00,鎮静系
1751343381.4837503,84,[770.5078125],52.49,鎮静系
1751343382.470745,82,[792.96875],50.76,鎮静系
1751343383.4603732,82,"[701.171875, 678.7109375]",54.54,鎮静系
1751343384.4535127,80,[610.3515625],56.33,鎮静系
1751343385.4438193,80,"[846.6796875, 754.8828125]",95.16,鎮静系
1751343386.4787755,81,[777.34375],94.61,鎮静系
1751343387.4648077,80,[777.34375],94.48,鎮静系
1751343388.448673,78,[732.421875],94.81,鎮静系
1751343389.4440277,76,"[655.2734375, 854.4921875]",114.32,鎮静系
1751343390.4790707,76,[777.34375],116.94,鎮静系
1751343391.4718366,76,[701.171875],117.47,鎮静系
1751343392.4640088,76,"[716.796875, 792.96875]",85.61,鎮静系
1751343393.4411194,76,[708.984375],89.76,鎮静系
1751343397.5427885,78,"[747.0703125, 762.6953125, 792.96875, 777.34375]",55.49,鎮静系
1751343398.4930763,78,[815.4296875],50.78,鎮静系
1751343399.4809928,77,"[701.171875, 732.421875]",58.87,鎮静系
1751343400.4720874,75,[693.359375],54.69,鎮静系
1751343401.4608843,74,[724.609375],48.12,鎮静系
1751343402.4534633,74,[838.8671875],60.04,鎮静系
1751343403.4438374,75,"[823.2421875, 876.953125]",61.84,鎮静系
1751343404.4743354,75,[800.78125],66.64,鎮静系
1751343405.4653356,74,[800.78125],65.42,鎮静系
1751343406.4580765,73,[869.140625],57.87,鎮静系
1751343407.4492362,72,[831.0546875],58.32,鎮静系
1751343408.4807217,72,[823.2421875],56.91,鎮静系
1751343409.4725945,71,[792.96875],56.85,鎮静系
1751343424.453801,75,"[823.2421875, 770.5078125, 739.2578125, 732.421875]",36.24,鎮静系
1751343425.4436088,75,[724.609375],36.34,鎮静系
1751343426.4833786,75,[762.6953125],31.02,鎮静系
1751343427.4708786,76,[747.0703125],28.78,分類不能
1751343428.4620295,77,"[754.8828125, 770.5078125]",27.45,分類不能
1751343449.4785194,83,"[785.15625, 792.96875, 823.2421875, 838.8671875]",19.71,分類不能
1751343450.468047,81,[815.4296875],21.04,分類不能
1751343454.4739814,77,"[586.9140625, 968.75]",149.19,鎮静系
1751343455.4641623,77,[708.984375],172.47,鎮静系
1751343456.541528,77,[747.0703125],172.86,鎮静系
1751343457.4882314,77,"[777.34375, 762.6953125]",173.14,鎮静系
1751343458.479157,77,[777.34375],172.91,鎮静系
1751343459.468293,77,[777.34375],172.83,鎮静系
1751343460.459236,77,[792.96875],172.74,鎮静系
1751343461.5802712,77,"[762.6953125, 739.2578125]",89.43,鎮静系
1751343462.4850292,76,[732.421875],22.49,分類不能
1751343463.4725497,76,[739.2578125],18.71,分類不能
1751343464.5549147,76,"[716.796875, 732.421875]",17.53,分類不能
1751343465.4536495,77,[724.609375],17.04,分類不能
1751343466.529152,78,[823.2421875],37.03,鎮静系
1751343467.47639,78,"[777.34375, 693.359375]",47.54,鎮静系
1751343468.6486506,78,[808.59375],60.62,鎮静系
1751343469.4594057,77,[716.796875],67.86,鎮静系
1751343470.4504004,77,[785.15625],71.55,鎮静系
1751343471.472231,77,"[724.609375, 739.2578125]",73.94,鎮静系
1751343472.473213,77,[739.2578125],73.90,鎮静系
1751343477.4643137,79,"[739.2578125, 586.9140625, 564.453125, 693.359375]",79.80,鎮静系
1751343481.4752789,81,"[770.5078125, 1334.9609375, 701.171875, 602.5390625]",293.69,鎮静系
1751343482.55359,82,[739.2578125],297.21,鎮静系
1751343483.4481404,82,"[617.1875, 701.171875]",296.97,鎮静系
1751343494.4770908,90,"[655.2734375, 648.4375, 625.0, 716.796875]",226.86,鎮静系
1751343495.4653327,90,[762.6953125],84.07,鎮静系
1751343499.4730322,82,"[800.78125, 831.0546875, 869.140625, 792.96875]",50.39,鎮静系
1751343500.4652898,80,"[785.15625, 846.6796875]",52.23,鎮静系
1751343501.5399983,77,[808.59375],53.18,鎮静系
1751343502.4867897,75,[762.6953125],46.10,鎮静系
1751343503.477284,72,"[808.59375, 854.4921875]",46.89,鎮静系
1751343504.5577798,72,[777.34375],52.52,鎮静系
1751343505.5046093,72,[770.5078125],51.01,鎮静系
1751343506.4953408,72,[792.96875],44.87,鎮静系
1751343507.485693,71,[869.140625],51.49,鎮静系
1751343508.4737608,72,"[754.8828125, 792.96875]",60.67,鎮静系
1751343509.4653268,72,[846.6796875],61.38,鎮静系
1751343510.5423212,72,[754.8828125],66.86,鎮静系
1751343511.5311604,72,[800.78125],66.86,鎮静系
1751343512.480364,72,"[762.6953125, 693.359375]",67.07,鎮静系
1751343513.4699674,73,[670.8984375],67.07,鎮静系
1751343514.4557347,74,"[716.796875, 678.7109375]",52.90,鎮静系
1751343515.4921782,74,[732.421875],54.39,鎮静系
1751343516.4803035,75,[792.96875],55.18,鎮静系
1751343517.4719632,76,[732.421875],50.16,鎮静系
1751343518.4653578,77,"[770.5078125, 792.96875]",48.35,鎮静系
1751343519.4988232,77,[808.59375],42.79,鎮静系
1751343520.491204,77,[716.796875],52.07,鎮静系
1751343521.4783514,77,[800.78125],57.10,鎮静系
1751343522.5540547,77,"[808.59375, 777.34375]",53.80,鎮静系
1751343523.501215,76,[747.0703125],50.88,鎮静系
1751343524.4842567,76,[792.96875],49.15,鎮静系
1751343525.4833288,75,"[708.984375, 739.2578125]",55.53,鎮静系
1751343526.562399,75,[739.2578125],55.29,鎮静系
1751343527.5103877,76,[777.34375],47.77,鎮静系
1751343528.5006313,76,"[632.8125, 854.4921875]",96.29,鎮静系
1751343529.4790235,77,[754.8828125],101.32,鎮静系
1751343530.4761252,77,[663.0859375],105.36,鎮静系
1751343531.555489,77,[686.5234375],104.54,鎮静系
1751343534.4755335,79,"[648.4375, 678.7109375, 716.796875, 716.796875]",101.51,鎮静系
1751343535.4730475,81,[732.421875],89.51,鎮静系
1751343536.4608576,82,[785.15625],53.48,鎮静系
1751343537.5330443,82,"[785.15625, 678.7109375]",45.61,鎮静系
1751343538.528394,81,[708.984375],46.06,鎮静系
1751343539.4750113,80,"[693.359375, 678.7109375]",43.69,鎮静系
1751343540.5581093,81,[708.984375],43.01,鎮静系
1751343541.503636,82,[724.609375],43.32,鎮静系
1751343542.4922493,82,"[708.984375, 747.0703125]",41.58,鎮静系
1751343543.4737742,82,[785.15625],43.48,鎮静系
1751343544.556054,82,[739.2578125],29.42,分類不能
1751343545.464826,81,[770.5078125],29.53,分類不能
1751343546.5016766,81,"[792.96875, 747.0703125]",33.33,鎮静系
1751343547.4800215,80,[739.2578125],31.88,鎮静系
1751343548.4766965,80,[792.96875],36.19,鎮静系
1751343549.5528214,79,"[693.359375, 670.8984375]",47.75,鎮静系
1751343550.4494505,79,[701.171875],47.12,鎮静系
1751343551.489673,80,"[732.421875, 770.5078125]",46.34,鎮静系
1751343552.4768257,80,[754.8828125],46.03,鎮静系
1751343553.557519,81,[854.4921875],54.65,鎮静系
1751343554.4657903,81,[884.765625],55.52,鎮静系
1751343555.50011,80,[831.0546875],55.52,鎮静系
1751343556.4858801,79,[732.421875],55.32,鎮静系
1751343557.4680119,76,"[953.125, 747.0703125]",114.16,鎮静系
1751343558.553437,75,[792.96875],114.71,鎮静系
1751343559.4490488,74,[716.796875],116.80,鎮静系
1751343560.5339828,73,"[739.2578125, 693.359375]",113.15,鎮静系
1751343561.5224116,74,[754.8828125],114.55,鎮静系
1751343575.57013,87,"[663.0859375, 670.8984375, 693.359375, 701.171875]",50.94,鎮静系
1751343576.4639728,88,"[708.984375, 686.5234375]",42.18,鎮静系
1751343577.4934988,87,[762.6953125],48.66,鎮静系
1751343578.4883316,86,[838.8671875],52.71,鎮静系
1751343579.4724944,86,[792.96875],50.91,鎮静系
1751343580.4765348,86,[800.78125],40.78,鎮静系
1751343581.5525494,84,"[838.8671875, 800.78125]",43.84,鎮静系
1751343582.4972253,82,[785.15625],44.07,鎮静系
1751343583.4873545,78,[770.5078125],44.27,鎮静系
1751343584.5705118,75,[800.78125],44.78,鎮静系
1751343585.510145,73,"[777.34375, 785.15625]",28.00,分類不能
1751343586.5062075,73,[869.140625],36.52,鎮静系
1751343587.493222,73,[815.4296875],40.59,鎮静系
1751343588.6082094,73,[808.59375],38.62,鎮静系
1751343589.5560403,72,[861.328125],40.49,鎮静系
1751343590.5115244,72,[876.953125],40.49,鎮静系
1751343591.4887207,71,"[815.4296875, 815.4296875]",43.98,鎮静系
1751343592.5752017,71,[991.2109375],72.84,鎮静系
1751343639.5132334,89,"[686.5234375, 739.2578125, 815.4296875, 808.59375, 815.4296875]",123.13,鎮静系
1751343640.589438,88,[876.953125],124.71,鎮静系
1751343641.5359788,86,[854.4921875],123.24,鎮静系
1751343642.4739473,77,[823.2421875],123.68,鎮静系
1751343643.4761553,75,[785.15625],109.66,鎮静系
1751343644.5088818,75,"[770.5078125, 732.421875]",39.83,鎮静系
1751343645.5802047,75,[800.78125],38.22,鎮静系
1751343647.479132,76,[663.0859375],59.69,鎮静系
1751343648.464129,77,[610.3515625],62.18,鎮静系
1751343651.4751093,81,"[579.1015625, 686.5234375]",69.14,鎮静系
1751343655.4836817,84,[754.8828125],72.05,鎮静系
1751343658.4945462,82,[617.1875],84.48,鎮静系
1751343706.514426,82,"[693.359375, 648.4375, 777.34375, 739.2578125]",84.86,鎮静系
1751343707.498778,80,"[747.0703125, 770.5078125]",82.78,鎮静系
1751343708.4993453,79,[739.2578125],75.36,鎮静系
1751343709.5814056,78,[739.2578125],71.83,鎮静系
1751343710.5130188,79,"[754.8828125, 800.78125]",51.66,鎮静系
1751343711.554177,78,[770.5078125],50.47,鎮静系
1751343712.4918244,78,[800.78125],28.33,分類不能
1751343713.497463,78,[815.4296875],25.79,分類不能
1751343768.4868004,82,"[770.5078125, 693.359375, 907.2265625, 785.15625]",90.07,鎮静系
1751343769.6123538,80,"[815.4296875, 792.96875]",89.49,鎮静系
1751343770.512389,79,[747.0703125],90.23,鎮静系
1751343780.5036478,78,"[792.96875, 777.34375, 762.6953125, 785.15625]",86.43,鎮静系
1751343781.4923813,77,[815.4296875],49.91,鎮静系
1751343782.5276442,77,"[739.2578125, 716.796875]",37.87,鎮静系
1751343783.5178301,77,[777.34375],42.25,鎮静系
1751343784.507915,76,[808.59375],40.74,鎮静系
1751343785.497806,77,[754.8828125],41.78,鎮静系
1751343786.5319622,77,"[770.5078125, 831.0546875]",46.15,鎮静系
1751343787.658144,77,[808.59375],46.15,鎮静系
1751343788.5132132,77,[754.8828125],48.46,鎮静系
1751343789.503389,75,[754.8828125],41.27,鎮静系
1751343790.4927626,74,"[808.59375, 777.34375]",40.86,鎮静系
1751343791.6174319,74,[724.609375],43.24,鎮静系
1751343792.5179415,74,[899.4140625],70.32,鎮静系
1751343793.5072103,74,[930.6640625],70.89,鎮静系
1751343794.496804,74,[739.2578125],93.21,鎮静系
1751343795.5328877,74,[785.15625],94.17,鎮静系
1751343796.5228415,73,[770.5078125],92.58,鎮静系
1751343797.512992,72,[846.6796875],95.99,鎮静系
1751343828.5184376,80,"[777.34375, 754.8828125, 747.0703125, 708.984375, 754.8828125]",77.24,鎮静系
1751343829.5063848,80,[739.2578125],43.84,鎮静系
1751343830.4982815,80,[739.2578125],41.08,鎮静系
1751343841.520867,80,"[777.34375, 724.609375, 747.0703125, 884.765625]",55.34,鎮静系
1751343842.5134306,81,[724.609375],76.85,鎮静系
1751343865.5071385,84,"[815.4296875, 739.2578125, 625.0, 686.5234375]",94.42,鎮静系
1751343866.4973874,84,[655.2734375],94.14,鎮静系
1751343867.5324867,84,"[686.5234375, 686.5234375]",92.77,鎮静系
1751343895.5227501,82,"[777.34375, 777.34375, 716.796875, 602.5390625]",69.73,鎮静系
1751343928.50789,81,"[747.0703125, 754.8828125, 785.15625, 823.2421875]",73.25,鎮静系
1751343929.542189,79,[815.4296875],73.29,鎮静系
1751343930.5335605,77,[777.34375],67.95,鎮静系
1751343931.52247,76,[808.59375],68.74,鎮静系
1751343932.498549,75,"[777.34375, 739.2578125]",56.01,鎮静系
1751343933.5030406,75,[754.8828125],29.04,分類不能
1751343934.5379484,74,[808.59375],34.01,鎮静系
1751343935.5293655,75,"[770.5078125, 747.0703125]",33.41,鎮静系
1751343936.5236034,75,[823.2421875],41.88,鎮静系
1751343937.5090325,75,[823.2421875],39.91,鎮静系
1751343938.5429115,75,[785.15625],40.56,鎮静系
1751343939.5330257,74,[785.15625],39.20,鎮静系
1751343940.5204647,73,[831.0546875],40.12,鎮静系
1751343943.5394378,74,"[800.78125, 739.2578125]",42.24,鎮静系
1751343945.51834,74,[708.984375],41.54,鎮静系
1751343946.5076053,75,[792.96875],49.48,鎮静系
1751343947.5431619,76,"[732.421875, 747.0703125]",47.27,鎮静系
1751343948.5344627,76,[762.6953125],45.83,鎮静系
1751343949.5224314,76,[800.78125],47.56,鎮静系
1751343950.5586758,76,"[792.96875, 747.0703125]",46.54,鎮静系
1751343951.5039473,76,[792.96875],44.50,鎮静系
1751343952.538796,76,[815.4296875],43.98,鎮静系
1751343956.5432017,75,[716.796875],47.24,鎮静系
1751343957.5249317,75,"[708.984375, 739.2578125]",43.69,鎮静系
1751343958.51215,75,[754.8828125],43.69,鎮静系
1751343959.5133755,77,[732.421875],42.47,鎮静系
1751343960.5007355,78,[762.6953125],43.57,鎮静系
1751343961.5841181,78,"[792.96875, 739.2578125]",43.05,鎮静系
1751343962.5260973,78,[732.421875],42.45,鎮静系
1751343963.5181599,78,[747.0703125],27.30,分類不能
1751343964.507278,78,"[770.5078125, 708.984375]",33.44,鎮静系
1751343965.5431242,78,[716.796875],33.13,鎮静系
1751343966.5341973,78,[739.2578125],33.13,鎮静系
1751343967.5235803,78,"[747.0703125, 693.359375]",34.95,鎮静系
1751343968.5137599,78,[708.984375],30.46,鎮静系
1751343969.5493603,78,"[754.8828125, 792.96875]",35.97,鎮静系
1751343970.5394096,79,[777.34375],35.50,鎮静系
1751343989.530395,84,"[754.8828125, 655.2734375, 678.7109375, 648.4375]",45.73,鎮静系
1751343990.518792,84,[716.796875],47.85,鎮静系
1751344004.5138874,85,"[732.421875, 716.796875, 732.421875, 518.5546875]",83.69,鎮静系
1751344006.5389156,84,[754.8828125],114.69,鎮静系
1751344007.529763,83,[777.34375],110.03,鎮静系
1751344008.519951,83,[762.6953125],109.86,鎮静系
1751344009.5546627,82,"[686.5234375, 915.0390625]",133.78,鎮静系
1751344022.6497395,83,"[678.7109375, 655.2734375, 732.421875, 648.4375]",142.98,鎮静系
